Country,Country_Code,Year,Fertility_Rate,Urban_Population_Percent,Total_Population,Water_Access_Percent,Unemployment_Rate,Sanitary_Expense_Per_GDP,Life_Expectancy,Life_Expectancy_Female,Life_Expectancy_Male,Infant_Deaths,GDP_Per_Capita,Hospital_Beds_Per_1000,Female_Population,Male_Population,Alcohol_Consumption_Per_Capita,Immunization_Rate,Sanitary_Expense_Per_Capita,CO2_Exposure_Percent,Air_Pollution,Labour_Force_Total,Tuberculosis_Per_100000,Suicide_Rate_Percent,Obesity_Rate_Percent,Underweight_Rate_Percent,Overweight_Rate_Percent,Safe_Water_Access_Percent
Ecuador,ECU,2016,2.201,63.534,16439585.0,65.8315610896667,4.597,7.41604376,76.763,79.137,74.41,3832.0,5941.23470878371,1.39,8217460.0,8222126.0,3.53,83.0,450.82925415,20.7399169622061,20.7399169622061,7951902.0,40.0,13.58,16.85,1.42,58.5,99.69
Ecuador,ECU,2017,2.174,63.67,16696944.0,66.1811722729968,3.836,7.53717899,76.972,79.395,74.577,3694.0,6256.68301935971,1.4,8346245.0,8350700.0,3.3,85.0,470.80328369,19.2459328647667,19.2459328647667,8190955.0,43.0,14.15,17.63,1.41,59.41,100.0
Ecuador,ECU,2018,2.133,63.821,17015672.0,66.3946984801382,3.53,7.82609653,77.094,79.604,74.623,3582.0,6316.46884119534,1.4,8506021.0,8509651.0,3.26,85.0,494.71490479,18.386683414634,18.386683414634,8227052.0,44.0,12.25,18.42,1.39,60.31,100.0
Ecuador,ECU,2019,2.088,63.986,17343740.0,66.6098571346883,3.812,7.77070522,77.297,79.953,74.699,3468.0,6203.72705079758,1.39,8670974.0,8672767.0,3.26,85.0,484.36807251,17.769931645036,17.769931645036,8387366.0,46.0,11.63,19.24,1.38,61.21,100.0
Ecuador,ECU,2020,2.051,64.166,17588595.0,66.8266652974836,6.127,8.35889626,72.153,76.056,68.765,3353.0,5450.43376119582,1.32,8798448.0,8790148.0,2.54,70.0,471.87576294,16.6570210758922,16.6570210758922,7769265.0,45.0,,20.1,1.37,62.11,100.0
Ecuador,ECU,2021,2.026,64.361,17797737.0,67.044902482394,4.552,8.28661728,73.67,77.462,70.26,3233.0,6036.4472741675,1.3,8910903.0,8886835.0,,72.0,494.30838013,,,8652009.0,46.0,,21.0,1.36,63.02,100.0
"Egypt, Arab Rep.",EGY,2012,3.335,42.946,91240376.0,,12.597,4.45891809,70.085,72.745,67.513,55126.0,3059.13542779204,1.41,45030881.0,46209495.0,0.19,93.0,142.75941467,61.7247558733889,61.7247558733889,29544119.0,,,,,,
"Egypt, Arab Rep.",EGY,2013,3.419,42.893,93377890.0,,13.154,4.6710043,70.052,72.82,67.398,55251.0,3088.8908340843,1.4,46092575.0,47285316.0,0.19,97.0,142.59768677,70.1484599687517,70.1484599687517,30181706.0,,,,,,
"Egypt, Arab Rep.",EGY,2014,3.441,42.839,95592324.0,,13.105,4.77415323,70.415,73.163,67.773,54853.0,3196.86138078687,1.37,47193391.0,48398933.0,0.19,94.0,158.20581055,66.1214960792046,66.1214960792046,30655760.0,,,,,,
"Egypt, Arab Rep.",EGY,2015,3.436,42.785,97723799.0,,13.052,5.06153202,70.483,73.081,67.967,53740.0,3370.38244716015,1.27,48251205.0,49472593.0,0.18,93.0,173.5194397,67.6489631610219,67.6489631610219,30540697.0,,,,,,
"Egypt, Arab Rep.",EGY,2016,3.203,42.732,99784030.0,,12.45,5.07462406,70.844,73.552,68.233,50635.0,3331.61246134688,1.27,49274300.0,50509730.0,0.16,95.0,145.2776947,61.4577552982506,61.4577552982506,30927659.0,,,,,,
"Egypt, Arab Rep.",EGY,2017,3.151,42.705,101789386.0,,11.767,5.34661913,71.302,73.974,68.712,47302.0,2439.96728439968,1.3,50273865.0,51515521.0,0.15,94.0,107.98847961,58.9353384135579,58.9353384135579,30428646.0,,,,,,
"Egypt, Arab Rep.",EGY,2018,3.098,42.704,103740765.0,,9.855,4.74892998,71.367,73.927,68.875,45412.0,2531.20007864537,1.26,51250007.0,52490759.0,0.15,95.0,120.22325897,65.4631301601869,65.4631301601869,29899860.0,,,,,,
"Egypt, Arab Rep.",EGY,2019,3.001,42.73,105618671.0,,7.851,4.5994668,71.358,73.711,69.049,43174.0,3017.25833578941,1.22,52189268.0,53429404.0,0.15,95.0,145.31028748,67.7529020891301,67.7529020891301,29708924.0,,,,,,
"Egypt, Arab Rep.",EGY,2020,2.96,42.783,107465134.0,,7.974,4.15384626,70.99,73.39,68.667,41130.0,3571.5569065135,1.13,53107732.0,54357401.0,0.13,94.0,150.90655518,54.8587056496436,54.8587056496436,29873073.0,,,,,,
"Egypt, Arab Rep.",EGY,2021,2.917,42.862,109262178.0,,7.441,4.60955143,70.221,72.608,67.935,39547.0,3886.7224983901,,54001891.0,55260287.0,,96.0,179.68119812,,,31447172.0,,,,,,
El Salvador,SLV,2012,2.187,67.187,6161289.0,,3.843,8.60625362,71.831,76.163,67.26,1772.0,3471.05126865498,1.08,3216582.0,2944707.0,2.69,93.0,298.72540283,24.2617826031933,24.2617826031933,2579866.0,42.0,11.22,17.45,2.51,56.53,80.2
El Salvador,SLV,2013,2.154,68.036,6185642.0,,3.693,9.05235958,71.771,76.158,67.146,1684.0,3555.16209958481,1.08,3229694.0,2955948.0,2.74,92.0,321.82662964,25.8009636408055,25.8009636408055,2630753.0,44.0,10.85,17.84,2.51,57.01,82.47
El Salvador,SLV,2014,2.126,68.874,6209526.0,,4.154,8.5989418,71.746,76.267,66.993,1609.0,3638.51765819162,1.37,3242771.0,2966755.0,2.78,94.0,312.86746216,23.5624481373706,23.5624481373706,2617260.0,45.0,2.68,18.24,2.46,57.46,84.76
El Salvador,SLV,2015,2.067,69.7,6231066.0,,3.998,8.75833225,71.814,76.572,66.834,1529.0,3761.51368000275,1.03,3254990.0,2976076.0,2.89,94.0,329.44250488,23.9410831694199,23.9410831694199,2618193.0,50.0,12.3,18.63,2.45,57.88,87.08
El Salvador,SLV,2016,1.965,70.501,6250510.0,,4.418,8.71456337,72.025,77.075,66.762,1425.0,3870.31298246063,1.07,3266614.0,2983896.0,3.01,98.0,337.27490234,22.7554051143461,22.7554051143461,2673318.0,61.0,2.28,19.04,2.43,58.28,89.44
El Salvador,SLV,2017,1.896,71.275,6266654.0,,4.385,8.42286873,72.311,77.494,66.908,1323.0,3986.04901435439,1.06,3276963.0,2989691.0,3.15,92.0,335.73712158,22.1065954946575,22.1065954946575,2687119.0,74.0,10.51,19.46,2.42,58.65,90.81
El Salvador,SLV,2018,1.849,72.023,6276342.0,,4.006,8.322752,72.555,77.488,67.352,1238.0,4145.86235103186,1.07,3284064.0,2992279.0,3.28,89.0,345.05181885,21.0853412269847,21.0853412269847,2694155.0,73.0,10.38,19.9,2.41,59.01,92.19
El Salvador,SLV,2019,1.838,72.746,6280217.0,,4.17,8.80846119,72.559,76.776,68.009,1176.0,4280.28840404719,1.06,3287678.0,2992539.0,3.28,90.0,377.02557373,18.2675885826061,18.2675885826061,2762085.0,60.0,10.5,20.37,2.41,59.36,99.58
El Salvador,SLV,2020,1.819,73.444,6292731.0,,5.008,9.08151054,71.061,75.413,66.432,1124.0,3960.31389233069,1.08,3295300.0,2997430.0,3.15,76.0,354.48699951,20.0287144500145,20.0287144500145,2632889.0,41.0,,20.88,2.4,59.72,99.65
El Salvador,SLV,2021,1.803,74.118,6314167.0,,4.327,9.71643353,70.748,75.149,66.078,1075.0,4599.67878581609,1.16,3307476.0,3006692.0,,78.0,442.21374512,,,2768977.0,39.0,,21.42,2.4,60.07,99.66
Equatorial Guinea,GNQ,2012,5.04,69.0,1193636.0,,8.116,1.51459265,58.865,60.647,57.194,3218.0,18756.4250273225,,569135.0,624500.0,9.97,54.0,284.08352661,30.2700780563152,30.2700780563152,409858.0,236.0,10.05,12.64,10.47,20.05,31.38
Equatorial Guinea,GNQ,2013,4.952,69.544,1243941.0,,8.039,1.64174569,59.224,60.986,57.585,3201.0,17644.5943045414,,591454.0,652487.0,9.73,53.0,289.67935181,29.5859759824635,29.5859759824635,426879.0,248.0,10.67,12.98,10.32,20.4,30.78
Equatorial Guinea,GNQ,2014,4.863,70.083,1295183.0,,8.044,1.75401485,59.595,61.452,57.896,3171.0,16804.9249271976,,614281.0,680902.0,9.21,53.0,294.76089478,29.8573749067307,29.8573749067307,443914.0,260.0,10.96,13.35,10.17,20.76,30.78
Equatorial Guinea,GNQ,2015,4.774,70.616,1346973.0,,8.178,2.34058356,60.103,62.054,58.343,3134.0,9788.98380369718,,637482.0,709490.0,8.71,40.0,229.11935425,38.4946753401213,38.4946753401213,460736.0,274.0,11.92,13.75,10.03,21.13,30.78
Equatorial Guinea,GNQ,2016,4.686,71.138,1398927.0,,8.232,2.8594172,60.479,62.332,58.813,3089.0,8035.3076664385,,660879.0,738048.0,7.87,53.0,229.76306152,36.5313373748734,36.5313373748734,477565.0,294.0,11.36,14.18,15.53,21.51,30.78
Equatorial Guinea,GNQ,2017,4.599,71.646,1450694.0,,8.329,2.74714279,60.821,62.832,59.046,3042.0,8410.39797433692,,684340.0,766354.0,7.19,53.0,231.0456543,32.7521931809298,32.7521931809298,493923.0,286.0,5.85,14.62,15.31,21.9,30.78
Equatorial Guinea,GNQ,2018,4.513,72.143,1502091.0,,8.256,2.85223937,61.191,63.042,59.556,2980.0,8719.18687590562,,707784.0,794308.0,6.94,53.0,248.69200134,31.3913053457764,31.3913053457764,510441.0,254.0,10.37,15.09,15.11,22.3,
Equatorial Guinea,GNQ,2019,4.429,72.627,1553031.0,,8.367,3.16833544,61.644,63.54,59.984,2919.0,7317.39002617962,,731149.0,821881.0,6.94,53.0,231.83953857,31.5523784625482,31.5523784625482,527542.0,286.0,5.97,15.57,14.92,22.73,
Equatorial Guinea,GNQ,2020,4.346,73.1,1596049.0,,9.075,3.89984655,60.708,62.943,58.812,2861.0,6198.94251851904,,751896.0,844153.0,6.56,53.0,246.76673889,35.3790521811967,35.3790521811967,516539.0,275.0,,16.08,14.74,23.18,
Equatorial Guinea,GNQ,2021,4.266,73.561,1634466.0,,9.194,3.40450907,60.594,62.726,58.781,2795.0,7473.92606069296,,771091.0,863375.0,,53.0,255.56524658,,,535701.0,275.0,,16.62,14.57,23.64,
Eritrea,ERI,2012,4.407,36.372,3252596.0,,5.649,3.7449646,64.838,66.658,62.965,3912.0,,1.21,1652054.0,1600542.0,1.4,94.0,25.96233749,42.9058422883202,42.9058422883202,1467999.0,160.0,12.27,1.26,30.94,10.55,27.8
Eritrea,ERI,2013,4.335,36.979,3296367.0,,5.61,4.97097206,65.067,66.896,63.181,3776.0,,1.16,1673718.0,1622649.0,1.35,94.0,29.52669525,43.4740446424338,43.4740446424338,1496111.0,144.0,11.97,1.33,30.87,10.81,27.8
Eritrea,ERI,2014,4.273,37.59,3323425.0,,5.652,4.02524328,65.6,67.588,63.556,3657.0,,1.15,1687076.0,1636349.0,1.35,94.0,31.54170799,35.7775635476002,35.7775635476002,1508859.0,119.0,11.75,1.41,30.81,11.08,27.8
Eritrea,ERI,2015,4.217,38.206,3340006.0,,5.793,4.45034695,66.033,67.981,64.022,3509.0,,1.15,1695227.0,1644779.0,1.32,95.0,26.82466125,41.1496360897538,41.1496360897538,1517960.0,102.0,11.65,1.5,30.78,11.36,27.8
Eritrea,ERI,2016,4.164,38.827,3365287.0,,5.83,3.6608541,66.289,68.3,64.213,3356.0,,1.14,1707716.0,1657572.0,1.29,95.0,23.64590836,39.6073262193782,39.6073262193782,1526925.0,108.0,11.47,1.59,30.77,11.67,27.8
Eritrea,ERI,2017,4.112,39.451,3396933.0,,5.879,3.98912001,66.577,68.53,64.552,3237.0,,1.14,1723370.0,1673563.0,1.24,95.0,22.35861588,41.4045411789422,41.4045411789422,1544776.0,99.0,11.33,1.7,30.79,11.99,
Eritrea,ERI,2018,4.056,40.08,3445374.0,,5.758,4.12701797,67.067,69.115,64.947,3136.0,,1.08,1747412.0,1697963.0,1.23,95.0,24.02440262,41.5613821480188,41.5613821480188,1575236.0,89.0,11.28,1.82,30.84,12.34,
Eritrea,ERI,2019,3.997,40.712,3498818.0,,5.789,4.58734369,67.3,69.309,65.216,3074.0,,1.01,1773958.0,1724860.0,1.23,95.0,25.98394394,36.2661285542054,36.2661285542054,1610509.0,86.0,10.91,1.95,30.91,12.71,
Eritrea,ERI,2020,3.933,41.347,3555868.0,,6.307,4.15886974,67.133,69.337,64.862,3018.0,,1.0,1802355.0,1753513.0,1.07,95.0,24.70353127,32.3515206386852,32.3515206386852,1633675.0,80.0,,2.11,30.99,13.11,
Eritrea,ERI,2021,3.867,41.985,3620312.0,,6.341,4.15077114,66.536,68.655,64.35,2961.0,,,1834472.0,1785840.0,,95.0,25.36040497,,,1684158.0,74.0,,2.28,31.09,13.53,
Estonia,EST,2012,1.56,67.974,1322696.0,95.8873999502315,10.021,6.09506845,76.3268292682927,81.5,71.4,44.0,17403.2053254767,5.53,705538.0,617158.0,15.45,94.0,1058.71960449,7.99013886909247,7.99013886909247,683224.0,23.0,21.09,22.02,1.11,47.27,99.74
Estonia,EST,2013,1.52,68.122,1317997.0,96.2819422848043,8.631,6.28062296,77.1414634146341,81.7,72.8,39.0,19056.0019226989,4.9,702454.0,615543.0,15.71,94.0,1194.86206055,8.08122179915709,8.08122179915709,679674.0,23.0,18.93,22.34,1.09,47.34,99.54
Estonia,EST,2014,1.54,68.269,1314545.0,96.6754195825667,7.352,6.36199903,77.0341463414634,81.9,72.4,36.0,20261.0667303886,4.9,699900.0,614645.0,15.64,93.0,1287.76123047,8.70767888073313,8.70767888073313,674311.0,21.0,19.55,22.67,1.07,47.41,99.53
Estonia,EST,2015,1.58,68.416,1315407.0,96.8460967451215,6.412,6.64135027,77.590243902439,82.2,73.2,33.0,17402.0376128079,4.82,699505.0,615901.0,15.06,93.0,1156.20275879,7.18496063252666,7.18496063252666,684580.0,18.0,15.89,22.97,1.05,47.48,100.0
Estonia,EST,2016,1.6,68.563,1315790.0,96.8779431530859,6.882,6.70240974,77.6414634146342,82.2,73.3,31.0,18295.3429322114,4.69,698703.0,617086.0,13.92,93.0,1226.0859375,6.87835279660374,6.87835279660374,691052.0,16.0,15.73,23.26,1.03,47.54,100.0
Estonia,EST,2017,1.59,68.717,1317384.0,96.9100480586975,5.807,6.59727097,78.0926829268293,82.6,73.8,29.0,20437.765376736,4.61,698113.0,619270.0,12.33,93.0,1350.12646484,6.15485238171865,6.15485238171865,700098.0,15.0,18.74,23.58,1.01,47.6,100.0
Estonia,EST,2018,1.67,68.88,1321977.0,96.9427504837686,5.412,6.6912818,78.2439024390244,82.7,74.0,27.0,23165.8494786437,4.53,698657.0,623319.0,11.26,92.0,1553.43347168,7.7966811057876,7.7966811057876,703757.0,13.0,15.34,23.9,0.99,47.65,100.0
Estonia,EST,2019,1.66,69.051,1326898.0,96.9760104522182,4.514,6.81699181,78.6463414634147,83.0,74.5,25.0,23581.656836882,4.53,699471.0,627427.0,11.26,91.0,1599.3503418,6.84482514683862,6.84482514683862,703307.0,13.0,14.89,24.22,0.98,47.7,100.0
Estonia,EST,2020,1.58,69.229,1329522.0,96.9983883839698,6.956,7.57906532,78.5951219512195,83.0,74.4,23.0,23565.1759437969,4.46,699645.0,629878.0,10.68,91.0,1789.03479004,6.14573290973003,6.14573290973003,703979.0,10.0,,24.54,0.97,47.75,100.0
Estonia,EST,2021,1.61,69.415,1330932.0,97.0086642641459,6.178,7.49057293,76.9439024390244,81.4,72.7,21.0,27698.4793450267,,699703.0,631228.0,,90.0,2094.50317383,,,702984.0,9.2,,24.84,0.96,47.8,100.0
Eswatini,SWZ,2012,3.255,22.849,1111444.0,,25.118,7.82047606,49.835,52.02,47.703,1739.0,4396.57912043588,,569036.0,542408.0,7.61,95.0,343.8296814,21.1394588219266,21.1394588219266,353558.0,1110.0,20.36,19.31,3.06,32.33,55.17
Eswatini,SWZ,2013,3.226,22.999,1118319.0,,24.435,7.45703411,51.486,53.985,49.075,1692.0,4111.12838248065,2.04,571047.0,547273.0,7.91,98.0,306.57077026,20.9735888523904,20.9735888523904,356398.0,1030.0,17.88,19.96,3.03,33.05,56.09
Eswatini,SWZ,2014,3.174,23.149,1125865.0,,23.817,7.25596571,53.05,55.917,50.315,1697.0,3928.5227551684,,573494.0,552371.0,8.03,98.0,285.05142212,20.7815505074161,20.7815505074161,359803.0,855.0,13.77,20.66,3.0,33.8,57.0
Eswatini,SWZ,2015,3.117,23.3,1133936.0,,23.279,7.05855274,55.019,58.128,52.062,1562.0,3583.31129031343,,576287.0,557649.0,7.73,90.0,252.67782593,21.048617578007,21.048617578007,363885.0,648.0,35.07,21.4,2.98,34.57,57.91
Eswatini,SWZ,2016,3.068,23.459,1142524.0,,22.718,6.82044792,56.659,60.031,53.469,1471.0,3339.99040122187,,579405.0,563119.0,7.74,90.0,227.801651,18.9203780644377,18.9203780644377,367503.0,537.0,32.84,22.19,2.97,35.38,58.8
Eswatini,SWZ,2017,3.015,23.625,1151390.0,,24.83,6.98103714,57.895,61.543,54.47,1473.0,3824.04678338499,,582740.0,568650.0,8.04,90.0,267.07046509,20.2613215828667,20.2613215828667,371733.0,502.0,30.44,23.01,2.96,36.22,59.92
Eswatini,SWZ,2018,2.962,23.799,1160428.0,,26.983,6.62469387,59.411,63.169,55.882,1335.0,4021.4455564534,,586223.0,574204.0,8.09,90.0,266.45422363,20.4243293115739,20.4243293115739,376388.0,441.0,28.54,10.28,2.95,37.11,61.03
Eswatini,SWZ,2019,2.921,23.981,1169613.0,,29.049,7.15369368,60.549,64.353,56.975,1269.0,3843.38004601919,,589812.0,579801.0,8.09,90.0,274.94509888,21.1666365348853,21.1666365348853,381189.0,363.0,29.4,10.96,2.95,38.02,62.14
Eswatini,SWZ,2020,2.89,24.171,1180655.0,,34.232,6.59767151,59.692,63.678,56.026,1263.0,3372.90461128068,,594739.0,585916.0,6.79,83.0,222.53158569,18.7831211422857,18.7831211422857,383785.0,340.0,,11.67,2.95,38.97,63.26
Eswatini,SWZ,2021,2.839,24.369,1192271.0,,35.707,7.03582335,57.066,61.248,53.366,1172.0,4068.57378984532,,600441.0,591831.0,,77.0,279.91430664,,,391180.0,344.0,,12.39,2.96,39.95,64.37
Ethiopia,ETH,2012,4.883,18.16,94451280.0,8.53826122202629,2.255,4.5395956,61.543,63.804,59.397,162198.0,458.550920793057,,46910795.0,47540484.0,1.95,62.0,20.28753662,32.643963058463,32.643963058463,42951638.0,239.0,3.63,0.47,24.58,5.46,27.51
Ethiopia,ETH,2013,4.724,18.575,97084366.0,8.95585542578493,2.251,4.07506514,62.373,64.895,59.995,155194.0,490.792478420391,,48222340.0,48862026.0,2.11,59.0,19.53577042,32.2039077009628,32.2039077009628,44510242.0,224.0,3.24,0.49,24.27,10.23,29.01
Ethiopia,ETH,2014,4.609,18.998,99746766.0,9.3904846134397,2.364,4.03365517,62.905,65.361,60.578,149922.0,557.534148360438,,49550412.0,50196354.0,2.27,61.0,21.90294838,29.7131511992912,29.7131511992912,46082642.0,207.0,3.17,0.52,23.96,10.69,30.5
Ethiopia,ETH,2015,4.531,19.428,102471895.0,9.84151478728926,2.45,3.82316828,63.649,66.326,61.126,146579.0,630.312619383054,0.3,50911434.0,51560461.0,2.52,63.0,23.53430557,31.4436090208599,31.4436090208599,47688580.0,192.0,3.17,0.54,23.67,11.16,31.98
Ethiopia,ETH,2016,4.469,19.866,105293228.0,10.308997223031,2.566,3.60033751,64.392,67.341,61.628,143883.0,705.617508543589,0.33,52324690.0,52968539.0,2.77,66.0,24.67317772,30.9271256840247,30.9271256840247,49358568.0,177.0,3.11,0.57,23.38,11.64,33.45
Ethiopia,ETH,2017,4.39,20.31,108197950.0,10.7919471087687,2.678,3.45336914,64.838,67.533,62.288,141179.0,755.752644348666,,53779101.0,54418849.0,3.08,68.0,24.51061249,30.4120665058652,30.4120665058652,51076894.0,164.0,3.07,0.61,23.11,12.15,34.92
Ethiopia,ETH,2018,4.343,20.763,111129438.0,11.2910758539614,2.825,3.30371761,65.412,68.397,62.606,139027.0,758.29769449458,,55246462.0,55882976.0,3.36,67.0,23.84538269,30.2623392192692,30.2623392192692,52785396.0,151.0,3.05,0.65,22.85,12.67,36.37
Ethiopia,ETH,2019,4.323,21.225,114120594.0,11.8060525680289,2.945,3.23382378,65.838,68.795,63.051,138159.0,840.449601255171,,56745161.0,57375433.0,3.36,68.0,26.22917175,28.6876946331346,28.6876946331346,54494384.0,140.0,3.05,0.7,22.59,13.2,37.81
Ethiopia,ETH,2020,4.243,21.695,117190911.0,12.3362032791012,4.024,3.48096275,65.371,68.426,62.517,136688.0,918.652594077418,,58284361.0,58906550.0,3.06,71.0,28.69671059,27.3053276470482,27.3053276470482,55776848.0,129.0,,0.75,22.34,10.12,39.25
Ethiopia,ETH,2021,4.159,22.174,120283026.0,12.8815133315461,3.935,3.20824432,64.975,68.285,61.91,134477.0,925.00069759158,,59839622.0,60443404.0,,65.0,26.47735214,,,57984973.0,119.0,,0.81,22.09,10.49,40.67
Fiji,FJI,2012,2.666,53.196,911059.0,40.5733085775711,4.375,3.2655499,67.552,69.412,65.809,363.0,4359.79240035309,,448921.0,462138.0,2.95,99.0,154.21617126,12.692818373804,12.692818373804,389837.0,30.0,10.0,19.22,3.62,52.16,91.3
Fiji,FJI,2013,2.662,53.706,913453.0,40.7033924697537,4.356,3.20040679,67.428,69.38,65.609,358.0,4586.95521117587,1.92,450737.0,462716.0,2.98,99.0,159.02124023,12.6556857350952,12.6556857350952,382931.0,37.0,9.98,19.78,3.56,52.85,91.27
Fiji,FJI,2014,2.657,54.216,915560.0,40.8336182750267,4.325,3.36860466,67.376,69.347,65.536,357.0,5305.06440743199,1.89,452426.0,463134.0,3.03,99.0,178.70599365,12.1427162201265,12.1427162201265,375549.0,55.0,13.42,20.36,3.51,53.55,91.25
Fiji,FJI,2015,2.642,54.726,917200.0,40.9639928404746,4.292,3.32468939,66.844,68.932,64.915,360.0,5105.18959221062,1.88,453908.0,463293.0,3.06,99.0,169.72981262,11.9373871022014,11.9373871022014,372681.0,52.0,12.95,20.97,3.46,54.26,91.23
Fiji,FJI,2016,2.605,55.235,918371.0,41.0942565572622,4.32,3.27979708,67.24,69.137,65.446,366.0,5368.43350276363,1.89,455142.0,463229.0,3.05,95.0,176.06861877,12.3284242671983,12.3284242671983,369664.0,45.0,13.0,21.61,3.41,54.98,91.2
Fiji,FJI,2017,2.557,55.742,919019.0,41.2241587130226,4.328,3.18689561,67.79,69.656,66.008,374.0,5825.19966886254,1.89,456092.0,462926.0,3.18,91.0,185.6439209,12.3080401904933,12.3080401904933,370182.0,51.0,12.73,22.26,3.36,55.7,91.18
Fiji,FJI,2018,2.53,56.248,918996.0,41.3539489881601,4.34,4.10572624,67.81,69.664,66.031,384.0,6073.39458217878,,456721.0,462276.0,3.45,94.0,249.3664856,12.7353038744821,12.7353038744821,370907.0,54.0,12.47,22.93,3.32,56.42,91.15
Fiji,FJI,2019,2.519,56.75,918465.0,41.4828637099124,4.38,4.25136137,67.893,69.728,66.126,399.0,5927.72418996345,,457099.0,461366.0,3.45,97.0,253.74330139,12.9123773053208,12.9123773053208,372177.0,66.0,12.18,23.62,3.28,57.14,91.13
Fiji,FJI,2020,2.495,57.247,920422.0,41.6106492222705,4.623,4.76918268,67.924,69.743,66.166,411.0,4815.68912941764,,458543.0,461878.0,3.58,99.0,231.98277283,12.4187981716598,12.4187981716598,362045.0,66.0,,24.34,3.24,57.86,91.11
Fiji,FJI,2021,2.475,57.74,924610.0,41.737554806167,4.678,5.38085365,67.114,68.877,65.426,418.0,4656.0513619168,,460926.0,463683.0,,99.0,250.02554321,,,363896.0,66.0,,25.06,3.21,58.59,91.08
Finland,FIN,2012,1.8,84.841,5413971.0,98.5751544267288,7.689,9.59,80.6268292682927,83.7,77.7,134.0,47708.0612784469,5.29,2754338.0,2659632.0,10.28,99.0,4573.0,6.23115629479583,6.23115629479583,2700773.0,5.5,16.95,20.76,0.94,47.56,100.0
Finland,FIN,2013,1.75,85.125,5438972.0,98.9722208481671,8.193,9.81,80.9756097560976,84.1,78.0,126.0,49892.2233632732,4.86,2765437.0,2673534.0,9.92,98.0,4892.0,5.85285267653954,5.85285267653954,2686349.0,5.6,17.22,20.89,0.94,47.75,100.0
Finland,FIN,2014,1.71,85.175,5461512.0,99.3692904700805,8.663,9.78,81.1804878048781,84.1,78.4,119.0,50327.2402902632,4.53,2775371.0,2686141.0,9.66,98.0,4923.0,6.11857316281583,6.11857316281583,2690277.0,5.3,15.43,21.04,0.95,47.96,100.0
Finland,FIN,2015,1.65,85.225,5479531.0,99.6306260454773,9.376,9.65,81.4804878048781,84.4,78.7,113.0,42801.9081167285,4.28,2782828.0,2696703.0,9.43,97.0,4128.0,5.62500854589343,5.62500854589343,2699822.0,5.6,14.03,21.21,0.96,48.2,100.0
Finland,FIN,2016,1.57,85.275,5495303.0,99.6318715787003,8.818,9.38,81.4292682926829,84.4,78.6,107.0,43814.0265056965,3.97,2788369.0,2706934.0,9.3,92.0,4109.0,5.27813456745499,5.27813456745499,2694829.0,4.7,15.24,21.41,0.98,48.44,100.0
Finland,FIN,2017,1.49,85.325,5508214.0,99.6331286573978,8.64,9.13,81.6317073170732,84.5,78.9,100.0,46412.1364777169,3.75,2792461.0,2715752.0,9.23,89.0,4236.0,5.12673961318144,5.12673961318144,2716261.0,4.9,15.93,21.61,1.0,48.69,100.0
Finland,FIN,2018,1.41,85.382,5515525.0,99.6345478282001,7.361,9.05,81.7341463414634,84.5,79.1,94.0,49987.6261584968,3.61,2794292.0,2721234.0,9.16,91.0,4522.0,5.49695736300986,5.49695736300986,2749812.0,4.8,16.17,21.83,1.03,48.95,100.0
Finland,FIN,2019,1.35,85.446,5521606.0,99.636151982144,6.695,9.17,81.9829268292683,84.8,79.3,89.0,48629.8582283032,3.35,2795813.0,2725793.0,9.16,91.0,4460.0,5.37867032806067,5.37867032806067,2758855.0,4.7,15.29,22.04,1.06,49.21,100.0
Finland,FIN,2020,1.37,85.517,5529543.0,99.6379253571289,7.759,9.63,81.9317073170732,84.8,79.2,87.0,49169.7193388499,2.83,2798488.0,2731054.0,9.08,90.0,4736.0,4.89518090216668,4.89518090216668,2751071.0,3.6,,22.27,1.1,49.47,100.0
Finland,FIN,2021,1.46,85.596,5541017.0,99.6399023078221,7.606,10.25,81.8853658536585,84.6,79.3,88.0,53504.6936483441,,2803508.0,2737509.0,,89.0,5488.0,,,2799859.0,3.5,,22.51,1.14,49.74,100.0
France,FRA,2012,2.01,78.878,65662240.0,98.4614905519153,9.841,11.29740047,81.9682926829268,85.4,78.7,2414.0,40870.8523645734,6.58,33890643.0,31771596.0,11.93,99.0,4644.59570313,12.5585885208406,12.5585885208406,30175391.0,8.9,17.78,13.04,2.12,33.19,100.0
France,FRA,2013,1.99,79.135,66002289.0,98.5895541002839,9.913,11.39603043,82.219512195122,85.6,79.0,2408.0,42602.7179652667,6.52,34069673.0,31932616.0,11.84,99.0,4884.76660156,12.4582922718332,12.4582922718332,30427131.0,8.8,16.97,12.8,2.19,32.83,100.0
France,FRA,2014,2.0,79.394,66312067.0,98.7184468243982,10.273,11.53937244,82.719512195122,86.1,79.5,2426.0,43068.5487241739,6.46,34233592.0,32078475.0,11.73,98.0,4980.81494141,10.687674674804,10.687674674804,30406445.0,8.5,15.63,12.55,2.26,32.47,100.0
France,FRA,2015,1.96,79.655,66548272.0,98.8481980323575,10.354,11.44817352,82.3219512195122,85.6,79.2,2434.0,36652.9223052178,6.4,34359025.0,32189247.0,11.73,97.0,4201.78173828,11.3442976642006,11.3442976642006,30521969.0,8.4,15.84,12.3,2.34,32.1,100.0
